,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
q_mean,-0.0032915120578993016,-0.0027164489870337596,-0.0016322849057099677,-0.00016094440102405193,0.0015571287889954934,0.0033158372312512207,0.004922167529488255,0.006218094808040569,0.0070751395167963855,0.0074045090660556645,0.0071868062308163266,0.006487824106706925,0.005404324830103098,0.004049300016421329,0.0025907429959333844,0.0011491847246414715,-0.0001705771371193213,-0.0013457227645237687,-0.0023226967844402905,-0.0028705965232957145,-0.0028751147735598414,-0.0023290096382682706,-0.00134312677348085,-0.00016665058291670965,0.0011433333865165268,0.002590372111575805,0.004067675260394829,0.005413775041478383,0.0064932138459191996,0.007184069436147321,0.0073945832972266215,0.007075552299906914,0.006223434500866007,0.004926138661593975,0.0033194526355315823,0.0015547238929922984,-0.00015975120687789713,-0.0016397993141398196,-0.002716172584844717,-0.0032860162271175445
q_std,0.009199276849467449,0.008832035010578049,0.008197995998834499,0.00749706149396121,0.006978030297549897,0.006839138848059947,0.007078490462235779,0.007482527834033821,0.00783348045689756,0.007961518561232957,0.007831845341615315,0.00751300349852996,0.00712563554227078,0.006845659740788705,0.006785962696178063,0.006984493750215395,0.007378233360112756,0.008195253682970588,0.009015335618490116,0.009492745973095356,0.009494475960623904,0.009023148276421731,0.008194632667354899,0.0073765895382494635,0.006986807560948966,0.006788814222129247,0.006843758537920028,0.007127017127929191,0.007507074062333635,0.007837483192000408,0.007964532051184414,0.007830606539439015,0.007488255645648716,0.0070781432418834936,0.006841887403874976,0.006981474646296871,0.007500180885039136,0.008199148309218817,0.008834279016945527,0.00919711257649042
u_mean,1.1723171974411035e-05,-8.741204763873055e-06,2.7414211082116437e-07,-7.088290358176313e-07,3.3064032872332254e-06,4.437351872922692e-06,2.2338004558443743e-06,-7.21870681011675e-06,6.764846472906079e-06,1.7735536665438497e-06,-1.2976384581579545e-06,2.2220183293736287e-06,-1.384438944395628e-06,-4.813033980282444e-06,2.893746563112417e-06,-4.904091017207247e-06,4.40086113054304e-06,-7.399612166938438e-06,6.034944700864243e-06,-6.796643800398563e-06,-9.69259701835112e-06,-3.659791754383734e-06,-1.7192284129914228e-06,3.2791878515175633e-06,4.3269942559633825e-06,-4.3587738058495845e-06,-7.434419952485578e-07,-2.446904290781041e-06,5.167586970199426e-06,-2.6506937008957153e-07,4.219352280725538e-07,-1.1704153278610794e-06,-3.6577645812072017e-06,-2.7231945121825314e-07,2.006949870561797e-06,-4.958583740411919e-07,-8.554149558345933e-08,1.3792977072736642e-06,9.846371144367759e-06,-1.2240684916130047e-06
u_std,0.001255379589343667,0.0033875696596442047,0.0052034476981699836,0.0064967210780084925,0.007113573513728877,0.007017517175809868,0.006200075312411329,0.00481461917623023,0.0030095740616518886,0.0010554414373799585,0.0012030757875022126,0.0029484742242196636,0.004352713224728754,0.005283811283756011,0.005691631733094658,0.005556100013114614,0.004902380438843063,0.003906449300947418,0.002626705779103549,0.0010415613030984885,0.0010525773780892221,0.0026262660465420445,0.0039033962243292812,0.00492048234940989,0.005551944564962071,0.005683950729423537,0.005299645222889185,0.004354728155239353,0.002946472291531542,0.0011900728511652042,0.0010508753670333646,0.003009694304176699,0.00481529248720573,0.006211136246005989,0.007013031739756388,0.0071129821748205984,0.006504520568854921,0.005206017963118033,0.0033811101839846002,0.0012557274345293933
